name,eye_x,eye_y,fingertip_x,fingertip_y
cs_p_152_5_0_497,1006.0,318.811320754717,1585.245283018868,744.2830188679245
cs_p_152_6_0_579,695.622641509434,224.47169811320754,1334.3018867924527,795.2264150943396
cs_p_152_7_0_636,593.7358490566037,279.188679245283,1314.4905660377358,904.6603773584906
cs_p_152_8_0_771,509.7735849056603,242.39622641509433,1189.9622641509434,740.5094339622641
cs_p_152_9_0_854,464.4905660377358,223.52830188679243,1213.5471698113206,843.3396226415094
cs_p_153_0_0_238,1811.3617021276596,89.5531914893617,1003.9148936170211,1170.404255319149
cs_p_153_1_0_361,1778.3829787234042,6.574468085106382,777.3191489361701,1111.8936170212764
cs_p_153_2_0_476,1881.5744680851062,20.404255319148934,948.5957446808509,1007.6382978723403
cs_p_153_3_0_572,1715.6170212765956,28.914893617021274,649.659574468085,1015.0851063829787
cs_p_153_4_0_705,1596.468085106383,81.04255319148936,667.7446808510638,832.1063829787233
cs_p_153_5_0_845,1787.9574468085104,69.34042553191489,837.9574468085107,945.9361702127659
cs_p_153_6_0_960,1589.0212765957447,74.6595744680851,898.5957446808509,849.127659574468
cs_p_153_7_0_1075,1813.4893617021276,59.76595744680851,1169.8723404255318,769.3404255319149
cs_p_153_8_0_1216,1642.2127659574467,6.574468085106382,968.8085106382978,981.0425531914893
cs_p_153_9_0_1340,1795.404255319149,156.57446808510636,1325.191489361702,1045.936170212766
cs_p_154_0_0_65,635.2452830188679,296.1698113207547,953.1698113207547,513.1509433962264
cs_p_154_1_0_112,858.8301886792452,240.50943396226413,1159.7735849056603,556.5471698113207
cs_p_154_2_0_228,946.566037735849,345.2264150943396,1456.0,632.9622641509434
cs_p_154_3_0_340,756.9433962264151,288.62264150943395,1075.811320754717,589.566037735849
cs_p_154_4_0_409,361.66037735849056,349.0,1081.4716981132076,837.6792452830189
cs_p_154_5_0_485,512.6037735849056,333.90566037735846,986.1886792452829,718.8113207547169
cs_p_154_6_0_549,660.7169811320755,299.0,1245.6226415094338,790.5094339622641
cs_p_154_7_0_647,801.2830188679245,170.69811320754715,1289.0188679245282,513.1509433962264
cs_p_154_8_0_747,665.4339622641509,110.32075471698113,1244.6792452830189,568.8113207547169
cs_p_154_9_0_842,700.3396226415094,165.9811320754717,1300.3396226415093,654.6603773584906
cs_p_155_0_0_82,823.9999999999998,674.7142857142857,468.2857142857142,884.7142857142857
cs_p_155_1_0_224,825.4285714285713,631.8571428571428,435.42857142857133,930.4285714285713
cs_p_155_2_0_360,855.4285714285713,630.4285714285713,835.4285714285713,1000.4285714285713
cs_p_155_3_0_500,675.4285714285713,610.4285714285713,623.9999999999998,843.2857142857142
cs_p_155_4_0_678,508.2857142857142,563.2857142857142,326.85714285714266,1053.2857142857142
cs_p_155_5_0_808,498.2857142857142,560.4285714285713,402.57142857142844,1006.142857142857
cs_p_155_6_0_980,882.5714285714284,677.5714285714286,775.4285714285713,1001.8571428571428
cs_p_155_7_0_1325,731.1428571428569,744.7142857142857,515.4285714285713,771.8571428571428
cs_p_156_0_0_184,1630.6206896551726,3.1379310344827616,670.2758620689656,754.0
cs_p_156_1_0_288,1623.7241379310346,11.758620689655174,597.0,685.0344827586207
cs_p_156_2_0_383,1686.6551724137933,4.0,828.0344827586207,834.1724137931035
cs_p_156_3_0_463,1807.344827586207,4.0,1165.9655172413793,751.4137931034484
cs_p_156_4_0_538,1786.6551724137933,3.1379310344827616,1061.6551724137933,681.5862068965517
cs_p_156_5_0_643,1767.689655172414,9.172413793103452,1035.793103448276,574.6896551724138
cs_p_156_6_0_729,1585.793103448276,4.8620689655172455,753.896551724138,697.9655172413794
cs_p_156_7_0_824,1831.4827586206898,4.8620689655172455,1083.2068965517242,643.6551724137931
cs_p_156_8_0_919,1833.2068965517242,0.5517241379310391,1212.5172413793105,561.7586206896552
cs_p_157_0_0_43,555.0566037735849,209.37735849056602,1034.3018867924527,536.7358490566038
cs_p_157_1_0_94,638.0754716981131,235.79245283018867,1097.509433962264,692.3962264150944
cs_p_157_2_0_167,919.2075471698113,206.54716981132074,1280.5283018867924,601.8301886792452
cs_p_157_3_0_206,939.9622641509434,192.39622641509433,1394.6792452830189,599.0
cs_p_157_4_0_299,1156.0,161.26415094339623,1523.9245283018868,441.45283018867923
cs_p_157_5_0_367,1035.245283018868,197.1132075471698,1497.509433962264,610.3207547169811
cs_p_157_6_0_479,1012.6037735849056,199.94339622641508,1573.9245283018868,630.132075471698
cs_p_157_7_0_585,892.7924528301886,237.67924528301884,1291.8490566037735,778.2452830188679
cs_p_157_8_0_620,1080.5283018867924,213.1509433962264,1449.3962264150944,748.0566037735848
cs_p_157_9_0_682,1128.6415094339623,233.9056603773585,1589.0188679245282,779.188679245283
cs_p_158_0_0_190,692.5714285714284,503.2857142857142,721.1428571428569,1267.5714285714284
cs_p_158_1_0_395,675.4285714285713,570.4285714285713,741.1428571428569,1083.2857142857142
cs_p_158_2_0_694,778.2857142857142,483.2857142857142,458.2857142857142,897.5714285714284
cs_p_158_3_0_949,778.2857142857142,670.4285714285713,488.2857142857142,978.9999999999999
cs_p_158_4_0_1270,755.4285714285713,513.2857142857142,735.4285714285713,1304.7142857142856
cs_p_158_5_0_1554,713.9999999999998,670.4285714285713,471.1428571428571,1003.2857142857142
cs_p_158_6_0_1834,901.1428571428569,630.4285714285713,668.2857142857142,1001.8571428571428
cs_p_158_7_0_2082,692.5714285714284,473.2857142857142,413.9999999999998,1069.0
cs_p_158_8_0_2272,558.2857142857142,567.5714285714286,299.71428571428555,1111.8571428571427
cs_p_159_0_0_133,668.551724137931,305.72413793103453,1060.793103448276,516.9310344827586
cs_p_159_1_0_288,622.8620689655173,328.1379310344828,988.3793103448277,420.3793103448276
cs_p_159_2_0_465,631.4827586206897,338.4827586206897,990.9655172413794,531.5862068965517
cs_p_159_3_0_622,615.9655172413793,357.448275862069,953.896551724138,541.0689655172414
cs_p_159_4_0_759,610.7931034482759,347.96551724137936,979.7586206896552,496.2413793103449
cs_p_159_5_0_916,565.9655172413793,351.4137931034483,835.7931034482759,543.6551724137931
cs_p_159_6_0_1069,554.7586206896552,350.55172413793105,872.0000000000001,435.89655172413796
cs_p_159_7_0_1271,1059.9310344827586,336.7586206896552,784.0689655172414,522.1034482758621
cs_p_159_8_0_1439,998.7241379310345,346.2413793103449,764.2413793103449,447.96551724137936
cs_p_159_9_0_1591,942.6896551724138,356.58620689655174,684.9310344827587,510.896551724138
cs_p_15_noise_0_0_138,1048.5957446808509,309.7659574468085,583.7021276595744,1295.9361702127658
cs_p_15_noise_1_0_348,1159.2340425531913,208.70212765957444,237.9574468085106,833.1702127659574
cs_p_15_noise_2_0_554,1153.914893617021,221.46808510638297,323.063829787234,942.7446808510638
cs_p_15_noise_3_0_792,1174.127659574468,455.51063829787233,1043.2765957446807,1002.3191489361701
cs_p_15_noise_4_0_978,1175.191489361702,440.6170212765957,983.7021276595744,933.1702127659574
cs_p_15_noise_5_0_1202,1097.5319148936169,467.2127659574468,944.3404255319149,886.3617021276596
cs_p_15_noise_6_0_1350,1057.1063829787233,472.531914893617,827.3191489361702,768.2765957446808
cs_p_15_noise_7_0_1508,1074.127659574468,450.1914893617021,727.3191489361701,595.9361702127659
cs_p_160_0_0_222,845.2758620689656,84.17241379310346,925.4482758620691,523.8275862068966
cs_p_16_0_0_107,290.9655172413793,106.58620689655174,829.7586206896552,759.1724137931035
cs_p_160_10_0_1135,1202.1724137931035,63.482758620689665,712.5172413793103,616.0689655172414
cs_p_160_1_0_304,767.6896551724138,56.58620689655173,931.4827586206898,597.9655172413793
cs_p_1_6_0_1687,618.551724137931,349.1034482758621,1018.5517241379312,625.8275862068966
cs_p_160_2_0_403,822.0000000000001,57.44827586206897,1009.0689655172414,508.3103448275863
cs_p_160_3_0_497,827.1724137931035,55.72413793103449,1024.5862068965519,549.6896551724138
cs_p_160_4_0_594,855.6206896551724,91.0689655172414,1072.0,566.0689655172414
cs_p_160_5_0_680,897.0000000000001,66.93103448275863,1178.896551724138,447.1034482758621
cs_p_160_6_0_812,1116.8275862068967,111.75862068965517,1279.7586206896553,559.1724137931035
cs_p_160_7_0_890,1223.7241379310346,92.79310344827587,1372.8620689655174,554.0
cs_p_160_8_0_962,1178.0344827586207,68.65517241379311,1484.0689655172414,559.1724137931035
cs_p_160_9_0_1061,1317.689655172414,84.17241379310346,1576.3103448275863,546.2413793103449
cs_p_161_0_0_184,141.82758620689657,51.413793103448285,597.8620689655173,397.1034482758621
cs_p_16_1_0_305,376.3103448275862,141.93103448275863,954.7586206896552,632.4482758620691
cs_p_161_1_0_363,102.17241379310346,35.0344827586207,644.4137931034484,365.2068965517242
cs_p_161_11_0_2549,176.31034482758622,10.03448275862069,786.6551724137931,303.1379310344828
cs_p_161_2_0_543,154.75862068965517,28.13793103448276,734.9310344827587,271.2413793103448
cs_p_161_3_0_744,406.4827586206897,1.4137931034482776,1026.3103448275863,294.51724137931035
cs_p_161_4_0_929,297.86206896551727,13.482758620689658,833.2068965517242,380.72413793103453
cs_p_161_5_0_1161,76.3103448275862,4.8620689655172455,522.8620689655173,398.82758620689657
cs_p_161_6_0_1306,80.62068965517241,16.931034482758626,563.3793103448277,465.2068965517242
cs_p_161_7_0_1545,241.82758620689657,28.13793103448276,834.0689655172414,348.82758620689657
cs_p_161_8_0_1821,80.62068965517241,2.275862068965523,569.4137931034484,29.0
cs_p_161_9_0_2047,90.96551724137932,54.86206896551725,453.0344827586207,588.4827586206897
cs_p_16_2_0_532,292.68965517241384,196.24137931034485,827.1724137931035,773.8275862068966
cs_p_16_3_0_762,347.0,180.7241379310345,982.344827586207,676.4137931034484
cs_p_164_0_0_93,198.28571428571422,738.9999999999999,535.4285714285713,1336.142857142857
cs_p_16_4_0_961,346.1379310344828,203.1379310344828,924.5862068965517,760.0344827586207
cs_p_164_1_0_220,673.9999999999998,728.9999999999999,376.85714285714266,1204.7142857142856
cs_p_164_2_0_329,671.1428571428569,728.9999999999999,442.57142857142844,1291.8571428571427
cs_p_164_3_0_489,236.85714285714266,693.2857142857142,528.2857142857142,336.1428571428571
cs_p_164_4_0_666,839.7142857142856,788.9999999999999,362.57142857142844,1161.8571428571427
cs_p_164_5_0_755,866.8571428571427,793.2857142857142,319.71428571428555,1131.8571428571427
cs_p_164_6_0_850,942.5714285714284,847.5714285714284,701.1428571428569,1101.8571428571427
cs_p_164_7_0_1025,1051.1428571428569,854.7142857142857,809.7142857142856,1070.4285714285713
cs_p_164_8_0_1130,972.5714285714284,831.8571428571428,685.4285714285713,1096.142857142857
cs_p_165_0_0_127,165.42857142857133,603.2857142857142,772.5714285714284,1067.5714285714284
cs_p_16_5_0_1204,367.68965517241384,207.44827586206898,1011.6551724137931,620.3793103448277
cs_p_165_1_0_340,94.0,600.4285714285713,678.2857142857142,977.5714285714284
cs_p_165_2_0_517,116.85714285714266,596.1428571428571,683.9999999999998,806.1428571428571
cs_p_165_3_0_717,85.42857142857133,573.2857142857142,351.1428571428571,1024.7142857142856
cs_p_165_4_0_890,48.28571428571422,583.2857142857142,256.85714285714266,707.5714285714286
cs_p_165_5_0_1052,69.71428571428555,618.9999999999999,288.2857142857142,688.9999999999999
cs_p_165_6_0_1274,75.42857142857133,606.1428571428571,292.57142857142844,913.2857142857142
cs_p_165_7_0_1456,126.85714285714266,611.8571428571428,356.85714285714266,857.5714285714284
cs_p_165_8_0_1846,79.71428571428555,607.5714285714286,601.1428571428569,1099.0
cs_p_166_0_0_165,486.85714285714266,423.2857142857142,646.8571428571427,864.7142857142857
cs_p_16_6_0_1390,419.4137931034483,220.37931034482762,994.4137931034484,638.4827586206897
cs_p_166_1_0_581,799.7142857142856,437.57142857142856,459.71428571428555,921.8571428571428
cs_p_166_2_0_767,226.85714285714266,443.2857142857142,498.2857142857142,870.4285714285713
cs_p_166_3_0_1140,458.2857142857142,407.57142857142856,625.4285714285713,730.4285714285713
cs_p_166_4_0_1376,756.8571428571427,433.2857142857142,452.57142857142844,804.7142857142857
cs_p_166_5_0_1570,539.7142857142856,520.4285714285713,261.1428571428571,896.1428571428571
cs_p_166_6_0_1739,723.9999999999998,464.71428571428567,452.57142857142844,841.8571428571428
cs_p_166_7_0_1933,613.9999999999998,501.8571428571428,306.85714285714266,853.2857142857142
cs_p_167_0_0_143,669.7142857142856,1126.142857142857,403.9999999999998,1430.4285714285713
cs_p_16_7_0_1565,395.2758620689655,173.82758620689657,916.8275862068966,681.5862068965517
cs_p_167_1_0_402,686.8571428571427,1113.2857142857142,445.42857142857133,1233.2857142857142
cs_p_167_2_0_706,726.8571428571427,1126.142857142857,316.85714285714266,1458.9999999999998
cs_p_167_3_0_996,575.4285714285713,1124.7142857142856,301.1428571428571,1381.8571428571427
cs_p_167_4_0_1298,728.2857142857142,1150.4285714285713,351.1428571428571,1648.9999999999998
cs_p_167_5_0_1526,722.5714285714284,1159.0,422.57142857142844,1694.7142857142856
cs_p_167_6_0_1750,712.5714285714284,1121.8571428571427,486.85714285714266,1493.2857142857142
cs_p_167_7_0_2031,742.5714285714284,1104.7142857142856,399.71428571428555,1179.0
cs_p_167_8_0_2315,603.9999999999998,1124.7142857142856,813.9999999999998,1171.8571428571427
cs_p_167_9_0_2615,761.1428571428569,1130.4285714285713,625.4285714285713,1353.2857142857142
cs_p_168_0_0_231,802.8510638297871,110.82978723404254,1291.1489361702127,740.6170212765957
cs_p_16_8_0_1727,408.2068965517242,109.17241379310346,923.7241379310345,704.8620689655173
cs_p_168_1_0_365,840.0851063829787,167.2127659574468,1215.6170212765956,827.8510638297872
cs_p_168_2_0_514,906.0425531914893,157.63829787234042,642.2127659574468,950.1914893617021
cs_p_168_3_0_631,811.3617021276596,190.61702127659572,1046.468085106383,978.9148936170212
cs_p_168_4_0_758,752.8510638297872,167.2127659574468,1094.340425531915,765.0851063829787
cs_p_168_5_0_893,831.5744680851062,253.38297872340422,1148.5957446808509,871.4680851063829
cs_p_168_6_0_1023,804.9787234042553,289.55319148936167,950.7234042553191,956.5744680851063
cs_p_168_7_0_1144,798.5957446808511,317.2127659574468,1013.4893617021276,907.6382978723403
cs_p_168_8_0_1265,710.2978723404254,155.51063829787233,1150.723404255319,472.531914893617
cs_p_168_9_0_1384,786.8936170212766,335.2978723404255,744.3404255319149,916.1489361702127
cs_p_169_0_0_76,215.42857142857133,569.0,583.9999999999998,971.8571428571428
cs_p_16_9_0_1915,415.1034482758621,141.93103448275863,903.0344827586207,741.9310344827587
cs_p_169_1_0_268,228.28571428571422,610.4285714285713,602.5714285714284,1134.7142857142856
cs_p_169_2_0_421,271.1428571428571,574.7142857142857,413.9999999999998,746.1428571428571
cs_p_169_3_0_571,256.85714285714266,600.4285714285713,645.4285714285713,950.4285714285713
cs_p_169_4_0_740,293.9999999999998,623.2857142857142,583.9999999999998,998.9999999999999
cs_p_169_5_0_907,325.42857142857133,696.1428571428571,526.8571428571427,1360.4285714285713
cs_p_169_6_0_1049,278.2857142857142,667.5714285714286,336.85714285714266,1160.4285714285713
cs_p_169_7_0_1199,263.9999999999998,678.9999999999999,513.9999999999998,1171.8571428571427
cs_p_170_0_0_43,445.62264150943395,185.79245283018867,716.377358490566,938.622641509434
cs_p_17_0_0_148,1129.7586206896553,229.0,1384.9310344827586,520.3793103448277
cs_p_170_1_0_204,586.188679245283,277.3018867924528,1163.5471698113206,1009.3773584905659
cs_p_1_7_0_1892,552.1724137931035,422.3793103448276,956.4827586206898,617.2068965517242
cs_p_170_2_0_417,522.0377358490566,271.64150943396226,1088.0754716981132,819.754716981132
cs_p_170_3_0_622,453.16981132075466,235.79245283018867,1194.6792452830189,765.0377358490566
cs_p_170_4_0_837,370.1509433962264,199.94339622641508,999.3962264150944,817.8679245283018
cs_p_170_5_0_1047,491.84905660377353,238.62264150943395,876.754716981132,869.754716981132
cs_p_170_6_0_1254,378.64150943396226,144.2830188679245,654.1132075471697,776.3584905660377
cs_p_170_7_0_1502,1064.4905660377358,182.01886792452828,565.4339622641509,657.4905660377358
cs_p_170_8_0_1743,1396.566037735849,278.2452830188679,1061.6603773584905,823.5283018867924
cs_p_170_9_0_1995,1185.245283018868,244.2830188679245,497.5094339622641,712.2075471698113
cs_p_171_0_0_73,847.0000000000001,109.17241379310346,652.1724137931035,649.6896551724138
cs_p_17_1_0_310,1156.4827586206898,231.58620689655174,928.896551724138,527.2758620689656
cs_p_171_10_0_997,1128.896551724138,39.344827586206904,902.1724137931035,643.6551724137931
cs_p_171_1_0_165,777.1724137931035,183.31034482758622,648.7241379310345,717.7931034482759
cs_p_171_11_0_1108,1456.4827586206898,169.51724137931035,1426.3103448275863,555.7241379310345
cs_p_171_2_0_246,1060.793103448276,30.72413793103449,753.0344827586207,554.8620689655173
cs_p_171_3_0_304,1082.344827586207,129.86206896551727,848.7241379310345,587.6206896551724
cs_p_171_4_0_375,1075.448275862069,41.06896551724138,778.0344827586207,353.1379310344828
cs_p_171_5_0_449,1111.6551724137933,54.86206896551725,901.3103448275863,250.55172413793105
cs_p_171_6_0_534,1152.1724137931035,99.68965517241381,1096.1379310344828,470.3793103448277
cs_p_171_7_0_662,1476.3103448275863,50.551724137931046,1259.0689655172414,447.1034482758621
cs_p_171_8_0_762,1535.793103448276,72.10344827586208,1431.4827586206898,273.82758620689657
cs_p_172_0_0_73,219.71428571428555,833.2857142857142,615.4285714285713,1597.5714285714284
cs_p_17_2_0_495,1003.0344827586208,224.68965517241384,1303.896551724138,478.1379310344828
cs_p_172_10_0_1409,462.57142857142844,1130.4285714285713,573.9999999999998,1276.142857142857
cs_p_172_1_0_190,245.42857142857133,827.5714285714284,786.8571428571427,1460.4285714285713
cs_p_172_11_0_1677,422.57142857142844,1121.8571428571427,668.2857142857142,1344.7142857142856
cs_p_172_2_0_305,329.71428571428555,814.7142857142857,751.1428571428569,1264.7142857142856
cs_p_172_3_0_466,861.1428571428569,856.1428571428571,652.5714285714284,1177.5714285714284
cs_p_172_4_0_575,1055.428571428571,854.7142857142857,332.57142857142844,884.7142857142857
cs_p_172_5_0_714,438.2857142857142,1093.2857142857142,598.2857142857142,1063.2857142857142
cs_p_172_6_0_881,496.85714285714266,1097.5714285714284,758.2857142857142,1111.8571428571427
cs_p_172_7_0_993,516.8571428571427,1097.5714285714284,712.5714285714284,1160.4285714285713
cs_p_172_8_0_1120,455.42857142857133,1110.4285714285713,609.7142857142856,1197.5714285714284
cs_p_172_9_0_1240,462.57142857142844,1121.8571428571427,529.7142857142856,1201.8571428571427
cs_p_173_0_0_245,1200.723404255319,507.6382978723404,1008.1702127659573,943.8085106382978
cs_p_17_3_0_616,1209.9310344827586,214.34482758620692,881.4827586206898,326.4137931034483
cs_p_173_1_0_366,1281.5744680851062,504.4468085106383,1125.191489361702,972.531914893617
cs_p_173_2_0_492,1240.0851063829787,498.063829787234,1052.851063829787,1033.1702127659573
cs_p_173_3_0_636,1081.5744680851062,440.6170212765957,679.4468085106382,912.9574468085106
cs_p_173_4_0_823,1134.7659574468084,531.0425531914893,1350.723404255319,902.3191489361701
cs_p_173_5_0_966,1214.5531914893616,540.6170212765957,1057.1063829787233,851.2553191489361
cs_p_173_6_0_1103,1215.6170212765956,523.595744680851,1057.1063829787233,778.9148936170212
cs_p_173_7_0_1254,954.9787234042553,538.4893617021277,715.6170212765957,855.5106382978723
cs_p_173_8_0_1417,890.0851063829787,526.7872340425531,656.0425531914893,891.6808510638298
cs_p_173_9_0_1577,939.0212765957447,527.8510638297872,590.0851063829787,625.7234042553191
cs_p_174_0_0_262,1056.0425531914893,397.0,829.4468085106382,939.5531914893617
cs_p_17_4_0_847,1149.5862068965519,226.4137931034483,1001.3103448275863,410.0344827586207
cs_p_174_1_0_421,953.9148936170211,406.57446808510633,707.1063829787233,861.8936170212766
cs_p_174_2_0_560,827.3191489361702,377.8510638297872,962.4255319148936,956.5744680851063
cs_p_174_3_0_697,942.2127659574467,393.80851063829783,1136.8936170212764,807.6382978723403
cs_p_174_4_0_872,1057.1063829787233,458.70212765957444,851.7872340425531,828.9148936170212
cs_p_174_5_0_1019,1128.3829787234042,445.93617021276594,961.3617021276596,822.531914893617
cs_p_174_6_0_1175,1000.7234042553191,439.55319148936167,1263.4893617021276,742.7446808510638
cs_p_174_7_0_1310,1017.7446808510638,442.7446808510638,1363.4893617021276,744.8723404255319
cs_p_174_8_0_1454,1079.4468085106382,442.7446808510638,1434.7659574468084,784.2340425531914
cs_p_174_9_0_1595,1120.9361702127658,441.6808510638298,1516.6808510638298,584.2340425531914
cs_p_175_0_0_106,781.1428571428569,771.8571428571428,509.71428571428555,907.5714285714284
cs_p_17_5_0_1072,1117.689655172414,247.1034482758621,909.9310344827587,635.896551724138
cs_p_175_10_0_2034,823.9999999999998,747.5714285714286,698.2857142857142,1087.5714285714284
cs_p_175_1_0_293,791.1428571428569,764.7142857142857,583.9999999999998,911.8571428571428
cs_p_175_2_0_473,849.7142857142856,748.9999999999999,623.9999999999998,888.9999999999999
cs_p_175_3_0_645,823.9999999999998,744.7142857142857,493.9999999999998,953.2857142857142
cs_p_175_4_0_805,862.5714285714284,766.1428571428571,752.5714285714284,850.4285714285713
cs_p_175_5_0_1009,813.9999999999998,743.2857142857142,368.2857142857142,916.1428571428571
cs_p_175_6_0_1221,779.7142857142856,790.4285714285713,612.5714285714284,1144.7142857142856
cs_p_175_7_0_1399,855.4285714285713,760.4285714285713,502.57142857142844,1094.7142857142856
cs_p_175_8_0_1604,809.7142857142856,748.9999999999999,452.57142857142844,866.1428571428571
cs_p_175_9_0_1827,842.5714285714284,763.2857142857142,426.85714285714266,810.4285714285713
cs_p_176_0_0_35,1448.7241379310346,141.13793103448276,1034.9310344827586,440.2758620689656
cs_p_17_6_0_1202,1056.4827586206898,218.65517241379314,1279.7586206896553,347.1034482758621
cs_p_176_1_0_183,1204.7586206896553,95.44827586206898,627.1724137931035,427.3448275862069
cs_p_176_2_0_322,1426.3103448275863,176.48275862068968,803.896551724138,681.6551724137931
cs_p_176_3_0_475,1288.3793103448277,122.17241379310346,655.6206896551724,524.7586206896552
cs_p_176_4_0_624,1433.2068965517242,157.51724137931035,950.4482758620691,606.6551724137931
cs_p_176_5_0_757,1502.1724137931035,201.48275862068965,1030.6206896551726,783.3793103448277
cs_p_176_6_0_877,1481.4827586206898,138.55172413793105,1059.9310344827586,692.0
cs_p_176_7_0_1017,1328.8965517241381,55.79310344827587,834.9310344827587,379.93103448275866
cs_p_176_8_0_1158,1279.7586206896553,235.1034482758621,794.4137931034484,675.6206896551724
cs_p_177_0_0_26,433.9999999999998,561.8571428571428,286.85714285714266,933.2857142857142
cs_p_17_7_0_1465,1059.0689655172414,234.1724137931035,1222.0,455.72413793103453
cs_p_177_1_0_112,473.9999999999998,594.7142857142857,219.71428571428555,924.7142857142857
cs_p_177_2_0_426,379.71428571428555,497.5714285714285,455.42857142857133,953.2857142857142
cs_p_177_3_0_526,316.85714285714266,408.99999999999994,445.42857142857133,863.2857142857142
cs_p_177_4_0_644,431.1428571428571,421.85714285714283,642.5714285714284,920.4285714285713
cs_p_177_5_0_742,568.2857142857142,420.4285714285714,585.4285714285713,963.2857142857142
cs_p_177_6_0_851,601.1428571428569,430.4285714285714,745.4285714285713,897.5714285714284
cs_p_177_7_0_1070,592.5714285714284,376.1428571428571,835.4285714285713,736.1428571428571
cs_p_177_8_0_1426,373.9999999999998,216.1428571428571,698.2857142857142,708.9999999999999
cs_p_178_0_0_63,574.5862068965517,272.96551724137936,1107.344827586207,691.9310344827587
cs_p_17_8_0_1686,1100.448275862069,237.62068965517244,1336.6551724137933,311.7586206896552
cs_p_178_1_0_190,543.551724137931,241.93103448275866,1020.2758620689656,745.3793103448277
cs_p_178_2_0_311,587.5172413793103,248.82758620689657,1095.2758620689656,591.0689655172414
cs_p_178_3_0_442,633.2068965517242,239.34482758620692,1067.689655172414,694.5172413793103
cs_p_178_4_0_552,685.7931034482759,252.27586206896552,1178.896551724138,554.8620689655173
cs_p_178_5_0_691,620.2758620689656,242.79310344827587,1040.103448275862,665.2068965517242
cs_p_178_6_0_824,668.551724137931,229.86206896551727,1128.896551724138,589.344827586207
cs_p_178_7_0_960,642.6896551724138,207.44827586206898,1003.0344827586208,593.6551724137931
cs_p_178_8_0_1085,717.6896551724138,246.24137931034483,1114.2413793103449,535.0344827586207
cs_p_178_9_0_1198,636.6551724137931,245.37931034482762,993.5517241379312,484.1724137931035
cs_p_179_0_0_149,279.7586206896552,312.62068965517244,498.72413793103453,787.6206896551724
cs_p_179_1_0_257,260.7931034482759,305.72413793103453,701.3103448275863,730.7241379310345
cs_p_179_2_0_378,148.7241379310345,248.82758620689657,678.896551724138,757.4482758620691
cs_p_179_3_0_523,244.41379310344828,176.41379310344828,738.3793103448277,860.896551724138
cs_p_179_4_0_659,362.51724137931035,251.4137931034483,891.8275862068966,766.0689655172414
cs_p_179_5_0_780,465.96551724137936,273.82758620689657,1065.9655172413793,725.551724137931
cs_p_179_6_0_909,448.72413793103453,278.1379310344828,1106.4827586206898,672.1034482758621
cs_p_179_7_0_1042,539.2413793103449,296.2413793103448,1097.0,797.1034482758621
cs_p_179_8_0_1194,378.0344827586207,290.2068965517242,938.3793103448277,757.4482758620691
cs_p_179_9_0_1325,280.62068965517244,255.72413793103448,922.0000000000001,599.6896551724138
cs_p_180_0_0_47,799.5862068965517,537.6206896551724,828.896551724138,892.7931034482759
cs_p_18_0_0_90,951.3103448275863,165.20689655172416,613.3793103448277,435.89655172413796
cs_p_180_10_0_1538,902.1724137931035,111.75862068965517,757.344827586207,251.4137931034483
cs_p_180_1_0_200,1108.2068965517242,146.24137931034485,799.5862068965517,396.2413793103449
cs_p_180_2_0_356,1381.4827586206898,141.93103448275863,974.5862068965517,280.7241379310345
cs_p_180_3_0_504,1355.6206896551726,139.34482758620692,1103.0344827586207,237.62068965517244
cs_p_180_4_0_647,1276.3103448275863,147.1034482758621,1011.6551724137931,492.79310344827593
cs_p_180_5_0_806,1128.0344827586207,95.37931034482759,1003.0344827586208,479.8620689655173
cs_p_180_6_0_950,1189.2413793103449,116.93103448275863,999.5862068965517,519.5172413793103
cs_p_180_7_0_1080,1215.9655172413793,116.93103448275863,928.896551724138,307.448275862069
cs_p_180_8_0_1216,1249.5862068965519,136.75862068965517,789.2413793103449,372.1034482758621
cs_p_180_9_0_1386,952.1724137931035,96.24137931034483,639.2413793103449,221.24137931034483
cs_p_181_0_0_136,614.2857142857142,4.935064935064929,946.1038961038961,632.8571428571429
cs_p_18_1_0_329,947.8620689655173,152.27586206896552,633.2068965517242,379.86206896551727
cs_p_181_1_0_395,1309.7402597402597,536.7532467532467,860.0,0.0
cs_p_181_2_0_694,1511.6883116883116,3.6363636363636402,1173.3766233766235,375.06493506493507
cs_p_181_3_0_990,1453.8961038961038,6.233766233766232,1201.948051948052,105.58441558441558
cs_p_181_4_0_1373,922.8620689655173,219.51724137931035,1271.1379310344828,295.3793103448276
cs_p_181_5_0_1641,933.2068965517242,229.0,1153.896551724138,268.65517241379314
cs_p_181_6_0_1943,1294.4137931034484,204.00000000000003,1053.896551724138,418.65517241379314
cs_p_181_7_0_2275,665.1034482758621,49.689655172413794,1095.2758620689656,417.7931034482759
cs_p_181_8_0_2516,823.7241379310345,57.44827586206897,1233.2068965517242,287.62068965517244
cs_p_181_9_0_2800,1834.9310344827588,5.724137931034484,1364.2413793103449,233.31034482758622
cs_p_182_0_0_88,545.2758620689656,219.51724137931035,1186.6551724137933,889.344827586207
cs_p_18_2_0_601,922.8620689655173,154.86206896551727,709.9310344827587,571.2413793103449
cs_p_182_1_0_170,624.5862068965517,221.24137931034483,1034.9310344827586,782.4482758620691
cs_p_182_2_0_262,648.7241379310345,247.9655172413793,1107.344827586207,729.0
cs_p_182_3_0_338,602.1724137931035,244.51724137931035,1192.689655172414,750.551724137931
